# ----------------------------------------
# Report CSV Export
# Account: Leather Company
# Property: Leather Company - GA4
# ----------------------------------------
# 
# All Users
# Start date: 20231130
# End date: 20240227
Landing page + query string,Organic Google Search clicks,Organic Google Search impressions,Organic Google Search click through rate,Organic Google Search average position,Users,Engaged sessions,Engagement rate,Average engagement time,Event count,Conversions,Ad revenue
/sale/ladies-c3/ladies-jackets-coats-c181/size-10-t31,6,489,0.012269938650306749,11.987730061349692,5,4,0.8,21.2,22,0,0
/sale/ladies-c3/ladies-jackets-coats-c181/size-14-t33,6,917,0.006543075245365322,16.97164667393675,5,2,0.4,38.6,37,0,0
/sale/ladies-c3/sheepskin-jackets-c11/size-16-t34,6,68,0.08823529411764706,15.279411764705882,5,3,0.5,66.4,47,0,0
/sale/mens-c4/man-bags-briefcases-c12/flight-bags-c118/one-size-t58,6,1668,0.0035971223021582736,48.199040767386094,4,4,1,21.25,27,0,0
/sheepskin-fur-c5/fenland-sheepskin-pouffe-stool-ivory-ff-pouffe-p6462,6,585,0.010256410256410256,35.353846153846156,7,6,0.75,28.714285714285715,50,0,0
/sheepskin-fur-c5/ladies-fur-coats-c76/mongolian-style-gold-studded-leather-and-long-haired-fur-trim-coat-black-zenabia-p2612,6,3779,0.0015877216194760519,28.922730881185498,7,4,0.5714285714285714,15.714285714285714,46,0,0
/sheepskin-fur-c5/mens-sheepskin-jackets-c35/sheepskin-leather-flying-jacket-brown-bruce-p3080,6,873,0.006872852233676976,28.72966781214204,6,5,0.8333333333333334,96.83333333333333,72,0,0
/sheepskin-fur-c5/sheepskin-footwear-c46/fenland-classic-8-suede-sheepskin-belt-boots-tan-p4230,6,1040,0.0057692307692307696,35.12403846153846,6,6,1,59.5,69,0,0
/sheepskin-fur-c5/sheepskin-footwear-c46/sheepskin-slippers-chestnut-ladies-booties-p4046,6,1982,0.0030272452068617556,50.660443995963675,24,22,0.88,46.75,274,0,0
/sheepskin-fur-c5/sheepskin-gloves-c28/xs-t15,6,154,0.03896103896103896,19.42207792207792,0,0,0,0,0,0,0
/sheepskin-fur-c5/sheepskin-hats-c56/trapper-hat-with-sheepskin-fur-olive-aspen-p3187,6,1125,0.005333333333333333,16.129777777777775,10,11,0.9166666666666666,64.4,129,0,0
/sheepskin-fur-c5?page=5,6,543,0.011049723756906077,13.5451197053407,4,4,1,83.5,29,0,0
/blog/jack-whitehalls-hosting-of-the-brit-awards-2020-wearing-a-leather-company-sheepskin-coat/,5,755,0.006622516556291391,12.062251655629138,17,10,0.5882352941176471,20.294117647058822,82,0,0
/gift-accessories-c8/biker-jacket-protection-inserts-5-pads-set-p7603,5,679,0.007363770250368188,16.737849779086893,4,4,0.26666666666666666,15.25,57,0,0
/gift-accessories-c8/cleaning-products-c40/collonil-carbon-pro-na-p212,5,684,0.007309941520467836,25.542397660818715,7,7,0.875,47.714285714285715,70,0,0
/gift-accessories-c8/hats-c44/8-panel-leather-flat-cap-grey-kimber-p3904,5,521,0.009596928982725527,63.143953934740885,3,2,0.6666666666666666,46,26,0,0
/gift-accessories-c8/key-rings-c63/ashwood-m1,5,188,0.026595744680851064,25.53191489361702,4,3,0.75,129.75,45,0,0
/gift-accessories-c8/ladies-gloves-c38/gold-t5,5,1001,0.004995004995004995,10.778221778221779,4,3,0.75,109.75,63,0,0
/gift-accessories-c8/purses-c36/small-purses-c94/ashwood-m1,5,667,0.0074962518740629685,53.05547226386807,5,4,0.8,85.4,84,0,0
/gift-accessories-c8/purses-c36/small-purses-c94/vintage-woven-leather-zip-around-small-6-card-coin-purse-dark-brown-d-80-p4276,5,874,0.005720823798627002,22.516018306636155,6,6,1,98.83333333333333,214,1,0
/gift-accessories-c8/purses-c36/small-purses-c94/vintage-woven-leather-zip-around-small-6-card-coin-purse-navy-d-80-p4279,5,2110,0.002369668246445498,28.859241706161136,8,3,0.375,8,39,0,0
/gift-accessories-c8/teal-t74,5,1385,0.0036101083032490976,10.04259927797834,7,3,0.42857142857142855,12.142857142857142,36,0,0
/gift-accessories-c8/wallets-c16/ashwood-cow-waxy-leather-classic-8-card-bill-fold-wallet-black-1551-p2756,5,221,0.02262443438914027,13.334841628959277,5,5,0.8333333333333334,57.4,38,0,0
/gift-accessories-c8/wallets-c16/ashwood-leather-travel-wallet-black-tw-01-p1356,5,2000,0.0025,53.1005,8,8,0.7272727272727273,34.875,78,0,0
/gift-accessories-c8/wallets-c16/ashwood-small-vintage-effect-6-card-holder-rust-1778-p898,5,1239,0.004035512510088781,18.50363196125908,7,7,0.875,44.857142857142854,64,1,0
/gift-accessories-c8/wallets-c16/gabicci-leather-6-card-billfold-wallet-tan-gb-804-p7066,5,322,0.015527950310559006,15.624223602484472,5,5,1,30,26,0,0
/gift-accessories-c8/wallets-c16/luxury-slim-3-card-leather-wallet-tan-5991-p7441,5,360,0.013888888888888888,26.33888888888889,4,1,0.25,4.75,19,0,0
/gift-accessories-c8/wallets-c16/luxury-slim-leather-wallet-tan-5993-p7443,5,695,0.007194244604316547,30.25611510791367,3,2,0.6666666666666666,16.666666666666668,31,0,0
/gift-accessories-c8/wallets-c16/tobacco-t51,5,473,0.010570824524312896,9.86046511627907,4,2,0.5,11,25,0,0
/gift-accessories-c8/womens-leather-belts-c208/womens-fashion-leather-belt-with-gold-metal-pin-buckle-navy-lb-303-p7221,5,2072,0.002413127413127413,18.08108108108108,5,4,0.8,17,56,0,0
/handbags-c6/ashwood-c30/ashwood-large-studded-clutch-bag-black-60918-p2614,5,5680,0.0008802816901408451,39.79700704225352,6,3,0.5,10,30,0,0
/handbags-c6/ashwood-c30/small-compact-leather-and-suede-handbag-black-62450-p3521,5,2386,0.0020955574182732607,24.838642078792958,15,12,0.7058823529411765,73.46666666666667,191,0,0
/handbags-c6/ashwood-c30/small-compact-leather-crossbody-bag-rose-gold-62662-p3542,5,1781,0.002807411566535654,41.18753509264458,9,5,0.5555555555555556,35.888888888888886,70,0,0
/handbags-c6/ashwood-c30/velutto-eleganza-zip-mid-section-real-leather-shoulder-bag-black-vt-52234-p8138,5,78,0.0641025641025641,15.371794871794872,4,4,1,74.5,59,1,0
/handbags-c6/ashwood-c30/velutto-eleganza-zip-mid-section-real-leather-shoulder-bag-bridge-vt-52234-p8116,5,47,0.10638297872340426,16.27659574468085,6,5,0.8333333333333334,70.83333333333333,57,0,0
/handbags-c6/ashwood-crocodile-print-zip-around-leather-tote-bag-teal-c-53-p5422,5,1043,0.004793863854266539,23.833173537871524,2,1,0.5,13,29,0,0
/handbags-c6/ashwood-m1/brandy-t83,5,172,0.029069767441860465,11.104651162790697,3,2,0.6666666666666666,34,23,0,0
/handbags-c6/ashwood-m1/white-t13,5,74,0.06756756756756757,20.41891891891892,3,1,0.3333333333333333,9,21,0,0
/handbags-c6/brampton-m25,5,30,0.16666666666666666,3.9,4,1,0.25,7.75,15,0,0
/handbags-c6/cheltenham-croc-collection-c177/teal-t74,5,93,0.053763440860215055,13.010752688172044,5,3,0.6,22,30,0,0
/handbags-c6/cross-body-bag-c87?page=3,5,543,0.009208103130755065,17.278084714548804,4,3,0.75,83.25,66,0,0
/handbags-c6/ice-t88,5,873,0.0057273768613974796,31.02061855670103,4,4,1,15.5,21,0,0
/handbags-c6/john-partridge-m37,5,121,0.04132231404958678,14.760330578512397,4,1,0.2,6.25,19,0,0
/handbags-c6/medium-dipped-leather-saddle-bag-black-r-13-p5450,5,1462,0.003419972640218878,43.79822161422709,5,1,0.2,5.4,45,0,0
/handbags-c6/olive-t55,5,1316,0.003799392097264438,10.541793313069908,4,2,0.5,41.75,52,0,0
/handbags-c6/shoulder-bag-c86/ashwood-m1,5,100,0.05,8.879999999999999,1,1,1,133,9,0,0
/handbags-c6/the-bridge-c14/ashwood-medium-italian-leather-hobo-bag-brown-044626-3r-14-nh-p1396,5,1040,0.004807692307692308,39.29903846153846,6,4,0.6666666666666666,16,34,0,0
/home-living-c65/ashwood-leather-no-12-door-stopper-brown-ki-027-p5758,5,492,0.01016260162601626,11.53048780487805,4,2,0.5,8.25,20,0,0
/home-living-c65/leather-stools-c67,5,1735,0.002881844380403458,18.439193083573485,8,7,0.875,64.25,88,0,0
/home-living-c65/leather-stools-c67/ashwood-m1,5,180,0.027777777777777776,24.711111111111112,4,4,1,125.25,56,0,0
/home-living-c65/leather-trunks-c163/the-bridge-vintage-large-italian-vegetable-tanned-leather-saddle-trunk-brown-00008840401-p3438,5,536,0.009328358208955223,24.083955223880597,5,2,0.4,10,20,0,0
/home-living-c65/leather-trunks-c163/the-bridge-vintage-large-italian-vegetable-tanned-leather-trunk-brown-0088424-01-p3434,5,1475,0.003389830508474576,17.73830508474576,6,3,0.5,46.666666666666664,33,0,0
/home-living-c65/rugs-c68/ashwood-m1,5,221,0.02262443438914027,39.574660633484164,4,3,0.75,163.25,158,0,0
/ladies-c3/accessories-c24/gloves-c102/ashwood-leather-gloves-with-chain-detail-black-919-p1711,5,395,0.012658227848101266,12.060759493670886,9,6,0.6,52.666666666666664,73,1,0
/ladies-c3/accessories-c24/gloves-c102/plum-t77,5,228,0.021929824561403508,6.447368421052632,1,1,1,35,23,0,0
/ladies-c3/ashwood-ladies-two-sections-leather-shoulder-bag-raspberry-j-18-p5918,5,455,0.01098901098901099,14.327472527472528,2,2,1,78.5,41,0,0
/ladies-c3/ashwood-leather-and-suede-small-cross-body-bag-ice-grey-62955-p5303,5,840,0.005952380952380952,21.245238095238093,11,8,0.7272727272727273,51,82,0,0
/ladies-c3/ashwood-unisex-leather-backpack-tan-g-38-p6233,5,1273,0.003927729772191673,15.91987431264729,10,8,0.8,79.7,144,0,0
/ladies-c3/fenland-ladies-suede-sheepskin-loafers-tan-flsl-p6010,5,2976,0.0016801075268817205,52.55443548387097,5,3,0.6,66.4,51,0,0
/ladies-c3/fenland-sheepskin-headband-beige-fen-202-p5717,5,231,0.021645021645021644,23.03030303030303,4,2,0.4,55,40,0,0
/ladies-c3/ladies-waistcoats-c47/diamond-quilted-leather-gilet-cognac-hampton-p2594,5,1915,0.0026109660574412533,9.449086161879896,7,4,0.5714285714285714,24.571428571428573,38,0,0
/ladies-c3/leather-biker-jacket-black-nap-soho-p4349,5,1640,0.003048780487804878,29.28292682926829,6,4,0.6666666666666666,79.83333333333333,101,0,0
/ladies-c3/leather-handbags-c10/ashwood-ladies-leather-phonebag-purse-black-t-80-p7505,5,100,0.05,11.84,5,4,0.8,35,58,0,0
/ladies-c3/leather-jackets-c9/3-4-styles-c91/ashwood-m1,5,70,0.07142857142857142,6.914285714285715,3,3,0.75,130,44,0,0
/ladies-c3/leather-jackets-c9/ashwood-m1/tan-t25,5,620,0.008064516129032258,8.229032258064517,3,3,1,607.3333333333334,169,0,0
/ladies-c3/leather-jackets-c9/biker-styles-c78/leather-biker-jacket-red-scarlett-p2485,5,7243,0.0006903216899074969,7.222007455474251,7,3,0.42857142857142855,7.714285714285714,35,0,0
/ladies-c3/leather-jackets-c9/blazer-styles-c79/womens-short-leather-blazer-jacket-r-brown-ballina-p3273,5,3814,0.0013109596224436288,34.445201887781856,9,7,0.7777777777777778,48.22222222222222,75,0,0
/ladies-c3/leather-jackets-c9/blue-t2,5,455,0.01098901098901099,11.885714285714286,5,2,0.4,16.6,35,0,0
/ladies-c3/leather-jackets-c9/casual-styles-c124/suede-leather-jacket-black-amaya-p2606,5,2060,0.0024271844660194173,43.85631067961165,5,1,0.2,7.4,24,0,0
/ladies-c3/leather-jackets-c9/casual-styles-c124/womens-nubuck-leather-jacket-olive-nub-aidan-p3259,5,328,0.01524390243902439,12.685975609756097,3,1,0.3333333333333333,2.6666666666666665,16,0,0
/ladies-c3/leather-jackets-c9/casual-styles-c124/womens-oversized-leather-coat-brown-app-isleen-p3300,5,1591,0.0031426775612822125,40.124450031426775,5,2,0.4,11.4,27,0,0
/ladies-c3/leather-jackets-c9/full-length-gothic-coat-black-lolita-p1238,5,1784,0.002802690582959641,12.376681614349776,10,7,0.6363636363636364,112.9,124,0,0
/ladies-c3/leather-jackets-c9/full-length-styles-c92/single-breasted-calf-length-belted-leather-coat-mid-brown-audrey-p3900,5,1905,0.0026246719160104987,15.266666666666667,8,8,0.4444444444444444,299.5,375,0,0
/ladies-c3/leather-jackets-c9/leather-biker-jacket-tan-app-britney-p280,5,988,0.005060728744939271,23.293522267206477,6,4,0.6666666666666666,21.666666666666668,66,0,0
/ladies-c3/leather-jackets-c9/leather-jacket-black-nicola-p487,5,151,0.033112582781456956,27.67549668874172,5,2,0.3333333333333333,2.4,22,0,0
/ladies-c3/leather-jackets-c9/raspberry-t87,5,435,0.011494252873563218,6.67816091954023,4,4,0.8,19,45,0,0
/ladies-c3/leather-jackets-c9/rust-t53,5,1344,0.003720238095238095,13.282738095238095,5,4,0.8,100,33,0,0
/ladies-c3/leather-jackets-c9/size-20-t36?page=3,5,702,0.007122507122507123,10.797720797720798,5,3,0.6,80.4,139,0,0
/ladies-c3/mens-luxury-leather-weekend-holdall-brown-austin-p6961,5,430,0.011627906976744186,21.990697674418605,4,3,0.75,51.5,52,0,0
/ladies-c3/monomoi-ladies-hooded-leather-jacket-black-happy-p6168,5,2142,0.002334267040149393,32.08730158730159,7,5,0.5555555555555556,109.71428571428571,81,0,0
/ladies-c3/purses-c22/chestnut-t26,5,44,0.11363636363636363,7.5,5,3,0.6,41.6,52,0,0
/ladies-c3/sheepskin-jackets-c11/classic-style-c110/shearling-jacket-with-hood-black-jayla-p4161,5,679,0.007363770250368188,18.43446244477172,5,4,0.5714285714285714,37.8,55,0,0
/ladies-c3/sheepskin-jackets-c11/long-length-sheepskin-coat-black-sophia-p98,5,2725,0.001834862385321101,6.269724770642202,32,21,0.6176470588235294,32.75,393,0,0
/ladies-c3/sheepskin-jackets-c11/shearling-style-c111/estimo-m30,5,45,0.1111111111111111,4.222222222222222,4,3,0.75,36.5,27,0,0
/ladies-c3/sheepskin-jackets-c11/shearling-style-c111/luxury-toscana-sheepskin-coat-royal-blue-calanthe-p3787,5,678,0.007374631268436578,6.647492625368732,5,5,1,50,47,0,0
/ladies-c3/sheepskin-jackets-c11/toscana-longhaired-shearling-jacket-with-large-hood-tan-muna-p854,5,1976,0.0025303643724696357,9.98076923076923,19,18,0.75,161.1578947368421,520,1,0
/ladies-c3/skirts-jeans-c74/jeans-trousers-c128/leather-hipster-trousers-black-hipsy-p1628,5,1762,0.0028376844494892167,17.956867196367764,7,13,0.52,140.71428571428572,211,0,0
/ladies-c3/skirts-jeans-c74/jeans-trousers-c128/private-planet-m35/14-t33,5,354,0.014124293785310734,33.14124293785311,0,0,0,0,0,0,0
/ladies-c3/skirts-jeans-c74/jeans-trousers-c128/womens-duck-feather-flared-60s-leather-jeans-black-flared-dj-p3332,5,923,0.005417118093174431,14.335861321776814,5,1,0.16666666666666666,6.8,30,0,0
/ladies-c3/skirts-jeans-c74/stylish-leather-pencil-skirt-black-sk-18-p7735,5,2441,0.0020483408439164277,30.171241294551415,6,4,0.6666666666666666,97.83333333333333,116,0,0
/ladies-c3/the-bridge-italian-leather-travel-messenger-bag-brown-0550441p-p6313,5,932,0.00536480686695279,13.166309012875537,8,7,0.875,28.5,68,0,0
/ladies-c3/three-quarter-leopard-print-skeepskin-coat-aria-p4404,5,1984,0.0025201612903225806,31.986895161290324,8,4,0.5,34,56,0,0
/ladies-c3/three-section-large-veggie-tanned-leather-bag-brown-vt-gina-p6771,5,410,0.012195121951219513,9.970731707317073,5,5,0.7142857142857143,23.2,64,0,0
/ladies-c3/toscana-double-collar-suede-leather-gilet-mineral-grey-pegasus-p5692,5,299,0.016722408026755852,22.327759197324415,7,7,0.875,69.28571428571429,80,0,0
/ladies-c3/toscana-suede-leather-fingerless-gloves-brown-db-1034-p4447,5,393,0.01272264631043257,21.422391857506362,5,4,0.8,26.6,49,0,0
/ladies-c3/two-section-circular-crossbody-bag-neutral-snake-grey-62145-p3503,5,1390,0.0035971223021582736,36.24172661870504,5,2,0.4,9,24,0,0
/ladies-c3/vintage-small-leather-travel-shoulder-bag-brandy-g24-p3619,5,9309,0.0005371146202599635,8.27758083575035,9,5,0.5,27.444444444444443,109,1,0
/ladies-c3/womens-classic-suede-sheepskin-moccasin-slippers-brown-ladies-moccasins-p3130,5,5981,0.0008359806052499582,30.82628323022906,5,3,0.23076923076923078,38.8,99,0,0
/ladies-c3/womens-vintage-wash-leather-wallet-purse-grey-g-41-p5394,5,2211,0.002261420171867933,25.72636815920398,8,7,0.875,64.25,77,0,0
/luggage-c7/ashwood-mens-large-vegetable-tanned-leather-travel-holdall-chestnut-harold-p630,5,176,0.028409090909090908,11.153409090909092,5,5,1,381.6,216,0,0
/luggage-c7/ashwood-wimbledon-travel-range-c156/mens-luxury-leather-travel-clutch-bag-tan-jeff-ltcb-p3311,5,3602,0.00138811771238201,50,8,6,0.6666666666666666,49.875,76,0,0
/luggage-c7/backpacks-rucksacks-c52/unisex-leather-vintage-backpack-tan-f-86-p2400,5,1168,0.004280821917808219,26.313356164383563,11,9,0.75,40.54545454545455,143,0,0
/luggage-c7/fenland-country-life-collection-c184,5,759,0.006587615283267457,18.175230566534914,4,1,0.3333333333333333,4,16,0,0
/luggage-c7/holdall-c15/fenland-m10,5,26217,0.00019071594766754396,3.100850593126597,5,1,0.14285714285714285,1.8,28,0,0
/luggage-c7/holdall-c15/the-bridge-m7/one-size-t58,5,114,0.043859649122807015,9.070175438596491,3,2,0.4,50,47,0,0
/luggage-c7/leather-tablet-a4-sleeves-c151/one-size-t41,5,281,0.017793594306049824,23.405693950177938,3,3,1,72.66666666666667,26,0,0
/luggage-c7/leather-travel-holdall-brandy-dylan-p6198,5,315,0.015873015873015872,11.457142857142857,3,2,0.6666666666666666,59.333333333333336,21,0,0
/luggage-c7/manbags-briefcases-c64/leather-briefcase-8190-chestnut-vt-8190-p1589,5,198,0.025252525252525252,28.5,7,5,0.625,135.42857142857142,103,1,0
/luggage-c7/medium-weekend-leather-holdall-brown-tum-harry-p613,5,253,0.019762845849802372,15.529644268774703,5,3,0.3,59.2,122,0,0
/mens-c4/accessories-c27/blue-t2,5,839,0.0059594755661501785,24.081048867699643,3,3,1,24.666666666666668,24,0,0
/mens-c4/fenland-classic-mens-suede-sheepskin-slippers-black-gray-p4095,5,3082,0.0016223231667748216,43.85820895522388,5,3,0.42857142857142855,52.6,48,0,0
/mens-c4/fenland-classic-mens-suede-sheepskin-slippers-tan-beige-p4098,5,5449,0.0009175995595522114,14.007707836300238,11,7,0.5833333333333334,17,60,0,0
/mens-c4/fenland-mens-nubuck-leather-gilet-brown-owen-p5777,5,699,0.00715307582260372,30.59799713876967,8,5,0.625,27.625,68,0,0
/mens-c4/fenland-mens-nubuck-leather-jacket-brown-holt-p5771,5,1215,0.00411522633744856,11.420576131687243,5,1,0.2,5,24,0,0
/mens-c4/fenland-suede-gloves-black-fen-1003-p6163,5,497,0.01006036217303823,14.45271629778672,4,2,0.5,45,22,0,0
/mens-c4/footwear-c153/fenland-classic-mens-suede-sheepskin-slippers-grey-p3136,5,7962,0.0006279829188646069,23.19994976136649,18,14,0.7777777777777778,32.77777777777778,275,0,0
/mens-c4/fur-parkas-c73/hooded-raccoon-fur-camouflage-parka-khaki-green-nemesis-p1444,5,3868,0.0012926577042399173,46.764994829369186,6,3,0.42857142857142855,9,40,0,0
/mens-c4/leather-and-sheepskin-lined-coat-blue-kaprun-p1565,5,233,0.02145922746781116,15.798283261802576,4,2,0.5,11.25,19,0,0
/mens-c4/leather-body-warmer-black-massimo-gillet-1-p4347,5,1016,0.004921259842519685,38.20964566929134,4,3,0.75,11.25,31,0,0
/mens-c4/leather-hunting-trapper-hat-with-sheepskin-fur-black-brissa-dakota-p4396,5,2265,0.002207505518763797,10.571743929359823,14,10,0.6666666666666666,14.785714285714286,102,0,0
/mens-c4/leather-jackets-c25/3-4-styles-c100/mens-leather-jacket-dark-navy-mink-p4123,5,300,0.016666666666666666,22.78,4,2,0.5,420.25,183,0,0
/mens-c4/leather-jackets-c25/ashwood-m1/tan-t25,5,686,0.007288629737609329,7.82798833819242,3,3,0.6,60.666666666666664,73,0,0
/mens-c4/leather-jackets-c25/biker-styles-c97/vegetable-tanned-leather-side-zip-biker-jacket-black-zeppelin-p2301,5,1618,0.0030902348578491965,9.902966625463534,14,9,0.6,24.785714285714285,75,0,0
/mens-c4/leather-jackets-c25/blazer-styles-c98/xxxxl-t28,5,743,0.006729475100942127,35.60699865410498,0,0,0,0,0,0,0
/mens-c4/leather-jackets-c25/leather-biker-jacket-black-soltau-p238,5,14004,0.0003570408454727221,18.529491573836047,12,10,0.5555555555555556,62.833333333333336,112,0,0
/mens-c4/leather-jackets-c25/leather-coat-with-detachable-collar-black-carl-p1500,5,540,0.009259259259259259,10.931481481481482,4,3,0.75,43,24,0,0
/mens-c4/leather-jackets-c25/leather-jacket-timber-edinburgh-p235,5,334,0.014970059880239521,14.29940119760479,0,0,0,0,0,0,0
/mens-c4/leather-jackets-c25/mens-detachable-hood-leather-jacket-dark-blue-b-ryan-p7076,5,995,0.005025125628140704,16.92964824120603,6,0,0,0,21,0,0
/mens-c4/leather-jackets-c25/monomoi-m52/orange-t8,5,1040,0.004807692307692308,22.796153846153846,5,1,0.2,33.4,55,0,0
/mens-c4/leather-jackets-c25/trapper-m33/size-5xl-t29,5,579,0.008635578583765112,17.241796200345423,2,1,0.5,45.5,16,0,0
/mens-c4/leather-jackets-c25/trapper-m33/size-xxl-t20,5,561,0.008912655971479501,9.327985739750446,1,1,1,33,5,0,0
/mens-c4/leather-vintage-small-flight-shoulder-bag-tan-f-81-p2416,5,716,0.006983240223463687,18.39804469273743,5,4,0.3333333333333333,137.8,118,0,0
/mens-c4/luxury-leather-belt-and-wallet-gift-set-black-gs-1250-p6125,5,338,0.014792899408284023,16.33431952662722,3,1,0.3333333333333333,22,19,0,0
/mens-c4/luxury-leather-pilot-jacket-with-detachable-collar-black-cream-nc-air-force-p5819,5,1462,0.003419972640218878,17.35909712722298,3,0,0,2.6666666666666665,16,0,0
/mens-c4/man-bags-briefcases-c12/ashwood-luggage-mens-leather-laptop-messenger-bag-black-crum-8343-p296,5,4630,0.0010799136069114472,36.385529157667385,7,2,0.2857142857142857,23.857142857142858,28,0,0
/mens-c4/man-bags-briefcases-c12/ashwood-mens-leather-washbag-chestnut-vt-2080-p586,5,221,0.02262443438914027,11.285067873303168,9,9,0.6923076923076923,45.666666666666664,136,1,0
/mens-c4/man-bags-briefcases-c12/ashwood-mens-three-pocket-luxury-small-leather-flight-bag-tan-4551-p653,5,5018,0.0009964129135113591,12.259465922678357,38,27,0.675,79.65789473684211,480,2,0
/mens-c4/man-bags-briefcases-c12/ashwood-mens-vintage-leather-tablet-sleeve-clutch-bag-rust-7991-p673,5,3859,0.001295672454003628,26.477325732054936,9,7,0.7777777777777778,29.77777777777778,47,0,0
/mens-c4/man-bags-briefcases-c12/backpacks-c116/unisex-mayfair-hi-veg-leather-backpack-tempo-brown-8144-p4023,5,92,0.05434782608695652,17.043478260869566,2,2,0.6666666666666666,42.5,13,0,0
