Number,Status,Product Name,Description,Main Brand,Sub Brand,Product Link,MPN,SKU,Updated,Colour,Style,Size,Style-Colour-Size,PLU,Product,Usman_GS1
5060821288679,Active,"STYLE: L-75, COLOUR: BRANDY","L-75, BRANDY, RUCKSACK, MICHIGAN CROC LEATHER",ASHWOOD,,,,,17/08/2022 16:20:37,brandy,l-75,,l-75-brandy-,0004419000,L-75 BRANDY,Yes
5061042993687,Active,L-75 | BRANDY | Size:ONE SIZE,L-75 | BRANDY | Size:ONE SIZE | Ashwood Croc Print Leather Mini Backpack Brandy: L-75,Ashwood,,https://www.leathercompany.co.uk/handbags-c6/backpacks-c89/ashwood-croc-print-leather-mini-backpack-brandy-l-75-p6394,,0004419000,21/12/2023 13:17:40,brandy,l-75,,l-75-brandy-,0004419000,,
5060821288587,Active,"STYLE: L-70, COLOUR: BLACK","L-70, BLACK, SIDE BODY BAG, MICHIGAN CROC LEATHER",ASHWOOD,,,,,17/08/2022 11:00:01,black,l-70,,l-70-black-,0004419500,L-70 BLACK,Yes
5061042993366,Active,L-70 | BLACK | Size:ONE SIZE,L-70 | BLACK | Size:ONE SIZE | Ashwood Leather Croc Cross-Body Bag Black: L-70,Ashwood,,https://www.leathercompany.co.uk/handbags-c6/ashwood-leather-croc-cross-body-bag-black-l-70-p6385,,0004419500,21/12/2023 10:46:51,black,l-70,,l-70-black-,0004419500,,
5060821288594,Active,"STYLE: L-70, COLOUR: BRANDY","L-70, BRANDY, SIDE BODY BAG, MICHIGAN CROC LEATHER",ASHWOOD,,,,,17/08/2022 11:08:54,brandy,l-70,,l-70-brandy-,0004419600,L-70 BRANDY,Yes
5061042993373,Active,L-70 | BRANDY | Size:ONE SIZE,L-70 | BRANDY | Size:ONE SIZE | Ashwood Leather Croc Cross-Body Bag Brandy: L-70,Ashwood,,https://www.leathercompany.co.uk/ladies-c3/ashwood-leather-croc-cross-body-bag-brandy-l-70-p6386,,0004419600,21/12/2023 10:50:21,brandy,l-70,,l-70-brandy-,0004419600,,
5060821288068,Active,LOU - BROWN,WASHBAG BC OILY & BB GARRY BROWN,ASHWOOD,,,,,26/08/2022 09:32:41,brown,lou,,lou-brown-,0004470900,LOU TORNADO BROWN,Yes
5060821288068,Active,LOU - BROWN,WASHBAG BC OILY & BB GARRY BROWN,ASHWOOD,,,,,26/08/2022 09:32:41,brown,lou,,lou-brown-,0004470900,LOU BROWN,Yes
5061027913310,Active,VIN-22 VINTAGE SUITCASE GREEN,VIN-22 VINTAGE SUITCASE GREEN,Ashwood,,,,,13/10/2023 11:09:12,green,vin-22,,vin-22-green-,0004473000,VIN-22 GREEN,Yes
5061027913310,Active,VIN-22 VINTAGE SUITCASE GREEN,VIN-22 VINTAGE SUITCASE GREEN,Ashwood,,,,,13/10/2023 11:09:12,green,vin-22,,vin-22-green-,0004473000,VIN-22 GREEN/TAN,Yes
5061042999658,Active,VIN-22 | GREEN | Size:ONE SIZE,VIN-22 | GREEN | Size:ONE SIZE | Ashwood Vintage Leather Trunk Green: VIN-22,Ashwood,,https://www.leathercompany.co.uk/luggage-c7/ashwood-vintage-leather-trunk-green-vin-22-p6487,,0004473000,02/02/2024 17:48:26,green,vin-22,,vin-22-green-,0004473000,,
5061027913358,Active,VIN-26 VINTAGE SUITCASE RED,VIN-26 VINTAGE SUITCASE RED,Ashwood,,,,,13/10/2023 11:33:14,red,vin-26,,vin-26-red-,0004473100,VIN-26 RED,Yes
5061027913358,Active,VIN-26 VINTAGE SUITCASE RED,VIN-26 VINTAGE SUITCASE RED,Ashwood,,,,,13/10/2023 11:33:14,red,vin-26,,vin-26-red-,0004473100,VIN-26 RED/TAN,Yes
5061042996794,Active,VIN-26 | RED | Size:ONE SIZE,VIN-26 | RED | Size:ONE SIZE | Ashwood Vintage Large Leather Trunk Red: VIN-26,Ashwood,,https://www.leathercompany.co.uk/luggage-c7/ashwood-vintage-large-leather-trunk-red-vin-26-p6488,,0004473100,07/02/2024 14:53:17,red,vin-26,,vin-26-red-,0004473100,,
5060999701932,Active,"63790 MONTANA LEATHER BAG, BLACK","63790 MONTANA LEATHER BAG, BLACK",ASHWOOD,REINDEER,,,197654 BK 00,24/01/2023 15:28:08,black,63790,,63790-black-,0004475500,,
5060821288457,Active,63790 | BLACK | Size:ONE SIZE,63790 | BLACK | Size:ONE SIZE | Women's Leather Shoulder Handbag Black: 63790,Ashwood,,https://www.leathercompany.co.uk/ladies-c3/womens-leather-shoulder-handbag-black-63790-p6509,,0004475500,03/08/2022 09:46:36,black,63790,,63790-black-,0004475500,,
5060999701925,Active,"63790 LEATHER BAG, TAN","63790 MONTANA LEATHER BAG, TAN",ASHWOOD,REINDEER,,,197654 TZ 00,24/01/2023 15:27:03,tan,63790,,63790-tan-,0004475800,,
5060821288464,Active,63790 | TAN | Size:ONE SIZE,63790 | TAN | Size:ONE SIZE | Women's Leather Shoulder Handbag Tan: 63790,Ashwood,,https://www.leathercompany.co.uk/ladies-c3/womens-leather-shoulder-handbag-tan-63790-p6512,,0004475800,03/08/2022 09:54:57,tan,63790,,63790-tan-,0004475800,,
5061042994950,Active,fe-08-sm | COGNAC | Size:ONE SIZE,fe-08-sm | COGNAC | Size:ONE SIZE | Ashwood Leather Travel Bag – Cognac: FE08-SM,Ashwood,,https://www.leathercompany.co.uk/ladies-c3/ashwood-leather-travel-bag-cognac-fe08-sm-p6745,,0004529000,23/01/2024 12:50:09,cognac,fe-08,,fe-08-cognac-,0004529100,,
5061042994943,Active,fe-08 | COGNAC | Size:ONE SIZE,fe-08 | COGNAC | Size:ONE SIZE | Ashwood Leather Messenger Bag – Cognac: FE08,Ashwood,,https://www.leathercompany.co.uk/ladies-c3/ashwood-leather-messenger-bag-cognac-fe08-p6744,,0004529100,23/01/2024 12:46:46,cognac,fe-08,,fe-08-cognac-,0004529100,,
5060821288808,Active,"STYLE: 89149, COLOR: CHESTNUT",89149 BLACK  VT LEATHER,ASHWOOD,,,,,30/08/2022 13:02:07,chestnut,89149,,89149-chestnut-,0004529300,89149 CHESTNUT ,Yes
5060821289584,Active,89149-A BUFF VT CHESTNUT,SUITER TROLLY BAG,ASHWOOD,,,,,31/10/2022 11:46:42,chestnut,89149,,89149-chestnut-,0004529300,,
5060821286040,Active,"ASHWOOD CROSSBODY & CARD CASE, 63594, JUPITER BLACK","ASHWOOD CROSSBODY & CARD CASE, 63594, JUPITER BLACK",ASHWOOD,REINDEER,,,193985 BK 00,24/02/2022 03:56:51,black,63594,,63594-black-,0004555300,,
5060999704513,Active,63594 | BLACK | Size:ONE SIZE,63594 | BLACK | Size:ONE SIZE | Ashwood Zip Top Leather Cross Body Bag Black: 63594,Ashwood,,https://www.leathercompany.co.uk/ladies-c3/ashwood-zip-top-leather-cross-body-bag-black-63594-p6795,,0004555300,24/02/2023 13:53:01,black,63594,,63594-black-,0004555300,,
5061027912849,Active,Leather Crossbody Bag Black: 64033 / CB-8,Leather Crossbody Bag Black: 64033 / CB-8,Ashwood,Reindeer,,,,26/09/2023 13:07:41,black,64033,,64033-black-,0004555700,,
5060999704551,Active,64033 | BLACK | Size:ONE SIZE,64033 | BLACK | Size:ONE SIZE | Ashwood Leather Crossbody Bag Black: 64033,Ashwood,,https://www.leathercompany.co.uk/ladies-c3/leather-handbags-c10/ashwood-leather-crossbody-bag-black-64033-p6810,,0004555700,01/03/2023 15:33:59,black,64033,,64033-black-,0004555700,,
5060999704650,Active,64033 | TAN | Size:ONE SIZE,64033 | TAN | Size:ONE SIZE | ,Ashwood,,,,0004556300,01/03/2023 15:52:20,tan,64033,,64033-tan-,0004556300,,
5060999704636,Active,64033 | indus tan | Size:ONE SIZE,64033 | indus tan | Size:ONE SIZE | ,Ashwood,,,,0004556800,01/03/2023 15:46:06,tan,64033,,64033-tan-,0004556300,,
5060999701710,Active,d-95 | GREEN | Size:ONE SIZE,d-95 | GREEN | Size:ONE SIZE | Vintage Woven Large Leather Handbag Green:  D-95,Ashwood,,https://www.leathercompany.co.uk/handbags-c6/vintage-woven-large-leather-handbag-green-d-95-p6973,,0004595700,12/12/2022 06:54:27,green,d-95,,d-95-green-,0004595700,CB-3 YELLOW,Yes
5060999701710,Active,d-95 | GREEN | Size:ONE SIZE,d-95 | GREEN | Size:ONE SIZE | Vintage Woven Large Leather Handbag Green:  D-95,Ashwood,,https://www.leathercompany.co.uk/handbags-c6/vintage-woven-large-leather-handbag-green-d-95-p6973,,0004595700,12/12/2022 06:54:27,green,d-95,,d-95-green-,0004595700,D-95 GREEN,Yes
5060999703943,Active,Z-72- LAUREL GREEN,LEATHER SADDLE BAG,ASHWOOD,,,,,21/02/2023 11:15:33,green,z-72,,z-72-green-,0004596700,Z-72 GREEN,Yes
5060999703998,Active,Z-72 - LAUREL GREEN,LEATHER GRAB BAG WITH CROSSBODY STRAP,ASHWOOD,,,,,21/02/2023 12:10:21,green,z-72,,z-72-green-,0004596700,Z-73 GREEN,Yes
5061049608317,Active,ASHWOOD CB-5 CROSSBODY BAG-BLACK,LEATHER CB-5 CROSSBODY BAG WITH ZIP POCKET & SLIP POCKET WITH FLAP CLOSURE WITH MAG SNAP,ASHWOOD,REINDEER,,,,23/04/2024 10:35:34,black,cb-5,,cb-5-black-,0004786700,,
5060999707194,Active,cb-5 | BLACK | Size:ONE SIZE,cb-5 | BLACK | Size:ONE SIZE | Ashwood Leather Crossbody Bag Black: CB-5,Ashwood,,https://www.leathercompany.co.uk/handbags-c6/cross-body-bag-c87/ashwood-leather-crossbody-bag-black-cb-5-p7231,,0004786700,05/06/2023 15:22:38,black,cb-5,,cb-5-black-,0004786700,CB-5 BLACK,Yes
5061042994479,Active,CB-5 CROSSBODY- GREEN,LEATHER CROSSBODY,ASHWOOD,,,,,14/01/2024 14:20:03,green,cb-5,,cb-5-green-,0004786900,,
5060999707217,Active,cb-5 | GREEN | Size:ONE SIZE,cb-5 | GREEN | Size:ONE SIZE | Ashwood Leather Crossbody Bag Green: CB-5,Ashwood,,https://www.leathercompany.co.uk/ladies-c3/ashwood-leather-crossbody-bag-green-cb-5-p7233,,0004786900,05/06/2023 15:27:10,green,cb-5,,cb-5-green-,0004786900,CB-5 CARVET-GREEN,Yes
5061049608348,Active,ASHWOOD CB-5 CROSSBODY BAG-BURNT ORANGE,LEATHER CB-5 CROSSBODY BAG WITH ZIP POCKET AND SLIP POCKET WITH FLAP CLOSURE WITH MAG SNAP,ASHWOOD,REINDEER,,,,23/04/2024 11:26:46,orange,cb-5,,cb-5-orange-,0004787100,,
5060999707231,Active,cb-5 | ORANGE | Size:ONE SIZE,cb-5 | ORANGE | Size:ONE SIZE | Ashwood Leather Crossbody Bag Orange: CB-5,Ashwood,,https://www.leathercompany.co.uk/handbags-c6/cross-body-bag-c87/ashwood-leather-crossbody-bag-orange-cb-5-p7235,,0004787100,05/06/2023 15:30:20,orange,cb-5,,cb-5-orange-,0004787100,CB-5 ORANGE,Yes
5061027912689,Active,CB-5 Leather Crossbody Bag Heritage Tan,CB-5 Leather Crossbody Bag Heritage Tan,ASHWOOD,REINDEER,,,,12/10/2023 09:24:23,tan,cb-5,,cb-5-tan-,0004787200,,
5060999707248,Active,cb-5 | TAN | Size:ONE SIZE,cb-5 | TAN | Size:ONE SIZE | Ashwood Leather Crossbody Bag Tan: CB-5,Ashwood,,https://www.leathercompany.co.uk/handbags-c6/cross-body-bag-c87/ashwood-leather-crossbody-bag-tan-cb-5-p7236,,0004787200,05/06/2023 15:31:48,tan,cb-5,,cb-5-tan-,0004787200,CB-5 TAN,Yes
5060999702007,Active,"63754 LEATHER BAG, BLACK","63754 LEATHER BAG, BLACK",ASHWOOD,,,,197659 BK 00,24/01/2023 15:46:00,black,63754,,63754-black-,0004929300,,
5061027911422,Active,63754 | BLACK | Size:ONE SIZE,63754 | BLACK | Size:ONE SIZE | Real Leather Tote Bag Black: 63754,Ashwood,,https://www.leathercompany.co.uk/ladies-c3/leather-handbags-c10/real-leather-tote-bag-black-63754-p7884,,0004929300,06/09/2023 07:33:15,black,63754,,63754-black-,0004929300,,
5060999701970,Active,"63753 LEATHER BAG, BLACK","63753 LEATHER BAG, BLACK",ASHWOOD,,,,197658 BK 00,24/01/2023 15:41:41,black,63753,,63753-black-,0004933900,,
5061027911514,Active,63753 | BLACK | Size:ONE SIZE,63753 | BLACK | Size:ONE SIZE | Real Leather Saddle Crossbody Bag Black: 63753,Ashwood,,https://www.leathercompany.co.uk/ladies-c3/leather-handbags-c10/real-leather-saddle-crossbody-bag-black-63753-p7875,,0004933900,06/09/2023 07:46:02,black,63753,,63753-black-,0004933900,,
5060999701949,Active,"63753 LEATHER BAG, MANDARIN","63753 LEATHER BAG, MANDARIN",ASHWOOD,,,,197658 BBY 00,24/01/2023 15:38:09,mandarin,63753,,63753-mandarin-,0004934200,,
5061027911569,Active,63753 | MANDARIN | Size:ONE SIZE,63753 | MANDARIN | Size:ONE SIZE | Real Leather Saddle Crossbody Bag Mandarin: 63753,Ashwood,,https://www.leathercompany.co.uk/ladies-c3/leather-handbags-c10/real-leather-saddle-crossbody-bag-mandarin-63753-p7877,,0004934200,06/09/2023 07:48:30,mandarin,63753,,63753-mandarin-,0004934200,,
5061027915130,Active,D-99 BLACK LEATHER PHONE BAG,D-99 BLACK LEATHER PHONE BAG,Ashwood,,,,,09/11/2023 11:19:35,black,d-99,,d-99-black-,0005023600,,
5061042995254,Active,d-99 | BLACK | Size:ONE SIZE,d-99 | BLACK | Size:ONE SIZE | Ashwood Leather Crossbody Smart Phone Bag Black: D-99,Ashwood,,https://www.leathercompany.co.uk/ladies-c3/leather-handbags-c10/ashwood-leather-crossbody-smart-phone-bag-black-d-99-p8596,,0005023600,30/01/2024 14:30:52,black,d-99,,d-99-black-,0005023600,,
5061027915154,Active,D-99 BRANDY LEATHER PHONE BAG,D-99 BRANDY LEATHER PHONE BAG,Ashwood,,,,,09/11/2023 11:21:31,brandy,d-99,,d-99-brandy-,0005045400,,
5061042993397,Active,d-99 | BRANDY | Size:ONE SIZE,d-99 | BRANDY | Size:ONE SIZE | Ashwood Leather Crossbody Smart Phone Bag Brandy: D-99,Ashwood,,https://www.leathercompany.co.uk/ladies-c3/leather-handbags-c10/ashwood-leather-crossbody-smart-phone-bag-brandy-d-99-p8597,,0005045400,21/12/2023 10:55:03,brandy,d-99,,d-99-brandy-,0005045400,,
5060821280376,Active,61556-01 / TRAVEL WALLET / CROCO RED,176667 74G 00  ASHWOOD LTHR TRVL WL Red Croc      TRAVEL WALLET,ASHWOOD,REINDEER,,,176667 74G 00,31/08/2020 06:30:45,red,travel wallet,,travel wallet-red-,0005077800,,
5061049605026,Active,travel wallet | RED | Size:ONE SIZE,travel wallet | RED | Size:ONE SIZE | Ashwood Saffiano Leather Large Travel Wallet Red: Travel Wallet,Ashwood,,https://www.leathercompany.co.uk/ladies-c3/purses-c22/ashwood-saffiano-leather-large-travel-wallet-red-travel-wallet-p8815,,0005077800,21/03/2024 16:16:52,red,travel wallet,,travel wallet-red-,0005077800,,
5060474522786,Active,AW0023/63004 BLACK JUPITER,182047 BK 00 / LR GRACE SHP BG Black,ASHWOOD,REINDEER,,,182047 BK 00,20/10/2019 04:23:37,black,63004,,63004-black-,0005078500,,
5061049604920,Active,63004 | BLACK | Size:ONE SIZE,63004 | BLACK | Size:ONE SIZE | Ashwood Modern Black Leather Shoulder Bag: 63004,Ashwood,,https://www.leathercompany.co.uk/ladies-c3/leather-handbags-c10/ashwood-modern-black-leather-shoulder-bag-63004-p8821,,0005078500,20/03/2024 16:16:28,black,63004,,63004-black-,0005078500,,
5061049608546,Active,Elegant Ashwood Leather Unisex Crossbody Bag Black: G-19,Elegant Ashwood Leather Unisex Crossbody Bag Black: G-19,Ashwood Leather,,https://www.leathercompany.co.uk/luggage-c7/manbags-briefcases-c64/elegant-ashwood-leather-unisex-crossbody-bag-black-g-19-p9217,,,24/04/2024 14:27:29,black,g-19,,g-19-black-,0005149000,,
5061042997197,Active,g-19 | BLACK | Size:ONE SIZE,g-19 | BLACK | Size:ONE SIZE | Elegant Ashwood Leather Unisex Crossbody Bag Black: G-19,Ashwood,,https://www.leathercompany.co.uk/luggage-c7/manbags-briefcases-c64/elegant-ashwood-leather-unisex-crossbody-bag-black-g-19-p9217,,0005149000,13/02/2024 14:42:44,black,g-19,,g-19-black-,0005149000,,
5061049608539,Active,Elegant Ashwood Leather Unisex Crossbody Bag Brandy: G-19,Elegant Ashwood Leather Unisex Crossbody Bag Brandy: G-19,Ashwood Leather,,https://www.leathercompany.co.uk/luggage-c7/manbags-briefcases-c64/elegant-ashwood-leather-unisex-crossbody-bag-brandy-g-19-p9218,,,24/04/2024 14:19:02,brandy,g-19,,g-19-brandy-,0005149100,,
5061042997203,Active,g-19 | BRANDY | Size:ONE SIZE,g-19 | BRANDY | Size:ONE SIZE | Elegant Ashwood Leather Unisex Crossbody Bag Brandy: G-19,Ashwood,,https://www.leathercompany.co.uk/luggage-c7/manbags-briefcases-c64/elegant-ashwood-leather-unisex-crossbody-bag-brandy-g-19-p9218,,0005149100,13/02/2024 14:43:40,brandy,g-19,,g-19-brandy-,0005149100,,
